epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,115.237,5.30266,22.3151,2.38812,0.00025,0.075,0.00015,2e-05,4.05927,20.5923,1.58942,0.00031673,0.00031673,0.00031673
2,227.982,4.02127,7.30525,1.59508,0.00768,0.025,0.00386,0.00149,3.20598,8.4712,1.25859,0.000637257,0.000637257,0.000637257
